"Batch.Order.ID","Market.Name","Stock.Name","Order.Type","Price","Quantity","Created.At","Quantity.Filled","GJP.User.ID"
5124,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",50,10,"8/27/14 19:17",0,21656
5161,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",60,100,"8/27/14 19:28",100,23890
5164,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","buy",55,30,"8/27/14 19:29",0,21892
5169,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",50,100,"8/27/14 19:31",100,23890
5172,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","sell",61,10,"8/27/14 19:32",0,21735
5174,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",50,100,"8/27/14 19:33",0,23890
5175,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",60,20,"8/27/14 19:33",0,21892
5177,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","buy",60,100,"8/27/14 19:34",0,23890
5179,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",60,100,"8/27/14 19:35",41,23890
5180,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",50,100,"8/27/14 19:35",100,23890
5182,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",15,20,"8/27/14 19:37",0,21662
5189,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",55,30,"8/27/14 19:42",0,21892
5196,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",10,20,"8/27/14 19:49",0,21662
5213,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","sell",80,10,"8/27/14 20:03",0,21881
5220,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",45,20,"8/27/14 20:07",31,21892
5224,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",45,10,"8/27/14 20:08",0,21892
5229,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",49,10,"8/27/14 20:09",0,21881
5235,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",51,10,"8/27/14 20:12",10,21881
5238,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",60,40,"8/27/14 20:14",0,21892
5239,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",22,10,"8/27/14 20:15",10,21863
5243,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",5,10,"8/27/14 20:16",0,21651
5245,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",35,10,"8/27/14 20:16",0,21863
5247,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",68,10,"8/27/14 20:17",10,21863
5250,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",50,10,"8/27/14 20:17",9,21651
5251,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",5,10,"8/27/14 20:17",0,21651
5252,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","sell",22,10,"8/27/14 20:18",10,21863
5253,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","sell",90,10,"8/27/14 20:18",0,21651
5258,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",36,50,"8/27/14 20:19",34,21718
5259,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",49,30,"8/27/14 20:20",0,21718
5260,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",85,10,"8/27/14 20:21",10,21863
5261,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","buy",5,10,"8/27/14 20:22",0,21651
5263,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","buy",15,50,"8/27/14 20:22",0,21718
5265,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","buy",30,10,"8/27/14 20:22",0,21651
5268,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",60,50,"8/27/14 20:24",0,21718
5269,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",10,10,"8/27/14 20:24",0,21651
5271,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",5,10,"8/27/14 20:24",0,21651
5272,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",15,200,"8/27/14 20:25",0,21718
5275,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",13,10,"8/27/14 20:26",0,21651
5288,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",30,20,"8/27/14 20:33",0,2170
5310,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",60,100,"8/27/14 20:54",100,21807
5323,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",30,500,"8/27/14 21:08",0,21807
5324,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",60,100,"8/27/14 21:08",41,21805
5332,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",30,50,"8/27/14 21:14",0,21805
5335,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",45,5,"8/27/14 21:19",5,21598
5337,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",33,5,"8/27/14 21:20",0,21598
5338,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",5,5,"8/27/14 21:21",0,21598
5352,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",70,100,"8/27/14 21:25",0,15712
5374,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","buy",5,10,"8/27/14 22:28",0,21820
5375,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",25,10,"8/27/14 22:28",10,21820
5376,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","buy",5,10,"8/27/14 22:29",0,21820
5377,"1421 - Will the New Development Bank **officially announce that a loan will be made to a country **before 1 June 2015?","Yes","sell",35,5,"8/27/14 22:29",5,21820
5378,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","buy",30,10,"8/27/14 22:30",0,21820
5379,"1420 - Will China officially declare an *Air-Defense Identification Zone (ADIZ) over the South China Sea **before 1 June 2015?","Yes","sell",50,8,"8/27/14 22:30",8,21820
5380,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","buy",25,5,"8/27/14 22:31",0,21820
5381,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are approved","sell",50,5,"8/27/14 22:31",5,21820
5383,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","buy",4,5,"8/27/14 22:32",0,21820
5384,"1419 - Will the World Trade Organization's Trade Facilitation Agreement (TFA) protocol be approved by all WTO members **before 1 January 2015?","If *new WTO food subsidy rules are not approved","sell",10,10,"8/27/14 22:32",6,21820
5385,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","buy",60,10,"8/27/14 22:33",0,21820
5386,"1418 - Will Afghanistan sign a Bilateral Security Agreement with the United States **before 1 November 2014?","Yes","sell",95,50,"8/27/14 22:33",0,21820
5387,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",4,4,"8/27/14 22:34",0,21820
5388,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","sell",22,10,"8/27/14 22:34",10,21820
5389,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","buy",5,5,"8/27/14 22:35",0,21820
5390,"1416 - Will North Korea detonate a nuclear device **before 1 January 2015?","Yes","sell",18,30,"8/27/14 22:35",30,21820
5412,"1422 - Will Islamic State (IS) fighters **attack a country other than Iraq or Syria **between 27 August 2014 and 15 October 2014?","Yes","sell",20,190,"8/27/14 23:17",190,21673
5420,"1417 - Will Kim Jong Un meet a *head of state from one of the G7 countries, South Korea, China, or Russia **before 1 June 2015?","Yes","buy",70,100,"8/27/14 23:38",100,21706
5444,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",30,15,"9/3/14 10:06",0,21872
5446,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",50,100,"9/3/14 10:07",0,14441
5452,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","sell",50,15,"9/3/14 10:09",15,21872
5456,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",55,20,"9/3/14 10:10",0,9052
5470,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",40,25,"9/3/14 10:11",25,21872
5476,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",70,20,"9/3/14 10:12",0,4064
5477,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",50,50,"9/3/14 10:12",0,21842
5482,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",50,10,"9/3/14 10:13",0,4064
5487,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",55,10,"9/3/14 10:15",2,4064
5489,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","sell",20,50,"9/3/14 10:15",50,13455
5493,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",20,100,"9/3/14 10:16",0,13455
5496,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",35,40,"9/3/14 10:18",0,4026
5520,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","18 to 24","buy",35,25,"9/3/14 10:22",0,21872
5522,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",90,25,"9/3/14 10:22",0,8442
5526,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",10,1000,"9/3/14 10:23",0,21776
5532,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",80,1,"9/3/14 10:23",1,21758
5541,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",80,15,"9/3/14 10:25",0,8442
5544,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",40,30,"9/3/14 10:25",0,21636
5545,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",70,10,"9/3/14 10:25",0,8442
5547,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",50,10,"9/3/14 10:25",10,8442
5553,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",60,5,"9/3/14 10:26",0,21602
5557,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",50,5,"9/3/14 10:26",0,21602
5562,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",40,50,"9/3/14 10:27",0,21636
5563,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",15,10,"9/3/14 10:27",0,21872
5565,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",50,50,"9/3/14 10:27",0,21762
5580,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",20,20,"9/3/14 10:29",0,21636
5585,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","sell",10,10,"9/3/14 10:31",10,9175
5594,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",15,15,"9/3/14 10:32",0,21872
5595,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",50,20,"9/3/14 10:32",0,13866
5599,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",25,10,"9/3/14 10:32",0,21872
5601,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",10,10,"9/3/14 10:33",10,9175
5602,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",1,15,"9/3/14 10:33",0,21872
5604,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","18 to 24","buy",50,50,"9/3/14 10:33",0,21636
5605,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",5,15,"9/3/14 10:33",0,21872
5606,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",10,15,"9/3/14 10:33",0,21872
5612,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",60,100,"9/3/14 10:34",100,21715
5613,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",60,20,"9/3/14 10:34",0,21700
5623,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",60,40,"9/3/14 10:36",40,21705
5624,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","buy",10,10,"9/3/14 10:36",0,9175
5625,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",10,100,"9/3/14 10:36",0,8430
5627,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",20,100,"9/3/14 10:37",0,8430
5629,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",25,50,"9/3/14 10:37",0,8430
5631,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","buy",10,100,"9/3/14 10:38",0,8430
5632,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",60,40,"9/3/14 10:38",0,21705
5633,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","buy",20,50,"9/3/14 10:38",0,8430
5634,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",50,20,"9/3/14 10:39",0,13866
5636,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","8 or less","buy",10,10,"9/3/14 10:40",0,9175
5637,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",50,20,"9/3/14 10:40",0,13866
5638,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","8 or less","buy",10,100,"9/3/14 10:40",0,8430
5639,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","9 to 17","buy",20,100,"9/3/14 10:41",0,8430
5641,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","18 to 24","buy",6,100,"9/3/14 10:41",0,8430
5643,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",10,10,"9/3/14 10:41",0,9175
5645,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",40,100,"9/3/14 10:42",0,9771
5647,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","25 or more","buy",2,100,"9/3/14 10:42",0,8430
5650,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","buy",62,40,"9/3/14 10:42",40,21815
5653,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","8 or less","buy",55,100,"9/3/14 10:43",0,21715
5657,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","sell",90,100,"9/3/14 10:44",0,8430
5658,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",10,1,"9/3/14 10:44",0,9175
5663,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",60,100,"9/3/14 10:45",0,21715
5671,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","sell",80,100,"9/3/14 10:45",0,8430
5673,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",20,100,"9/3/14 10:46",0,8430
5676,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","sell",90,100,"9/3/14 10:47",0,8430
5678,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",60,100,"9/3/14 10:47",0,21715
5681,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",10,10,"9/3/14 10:47",0,21681
5682,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",20,100,"9/3/14 10:47",0,21680
5694,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",55,50,"9/3/14 10:48",0,21636
5695,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",20,50,"9/3/14 10:49",50,21680
5718,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",65,30,"9/3/14 10:56",0,9028
5720,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",60,25,"9/3/14 10:57",0,9028
5722,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",65,40,"9/3/14 10:58",40,21815
5731,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",23,15,"9/3/14 11:01",0,12075
5737,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",65,20,"9/3/14 11:03",20,12075
5740,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","8 or less","buy",18,15,"9/3/14 11:03",0,12075
5745,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",50,50,"9/3/14 11:06",0,21703
5752,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",50,50,"9/3/14 11:08",0,21703
5757,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",75,10,"9/3/14 11:10",6,21898
5766,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",66,10,"9/3/14 11:13",10,21898
5774,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",50,10,"9/3/14 11:14",0,21814
5776,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","buy",10,10,"9/3/14 11:15",0,21814
5777,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",40,10,"9/3/14 11:16",0,21814
5778,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",30,30,"9/3/14 11:16",0,21829
5779,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","8 or less","buy",40,10,"9/3/14 11:17",0,21814
5780,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",70,30,"9/3/14 11:17",0,21829
5781,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",50,10,"9/3/14 11:17",0,21814
5782,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","sell",45,50,"9/3/14 11:18",0,15629
5784,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",40,10,"9/3/14 11:18",10,21814
5791,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","buy",10,100,"9/3/14 11:24",0,21703
5795,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",40,50,"9/3/14 11:25",0,8450
5796,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",55,50,"9/3/14 11:25",0,15629
5798,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",10,20,"9/3/14 11:26",20,8450
5804,"1428 - Will Nawaz Sharif **vacate the office of Prime Minister of Pakistan **before 1 January 2015?","Yes","buy",65,30,"9/3/14 11:28",30,21829
5819,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","9 to 17","buy",50,50,"9/3/14 11:37",0,8450
5825,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","buy",99,25,"9/3/14 11:39",25,8450
5829,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","sell",99,2000,"9/3/14 11:40",0,8450
5833,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",30,10,"9/3/14 11:42",0,8442
5834,"1424 - Will the highest end-of-day close for the U.S. dollar-Russian ruble exchange rate exceed 38.00 **between 3 September 2014 and 30 November 2014?","Yes","buy",40,20,"9/3/14 11:42",0,8442
5841,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",80,60,"9/3/14 11:47",0,21759
5845,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",60,40,"9/3/14 11:53",0,21815
5846,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","sell",40,4,"9/3/14 11:55",4,8371
5849,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",50,4,"9/3/14 11:56",0,8371
5850,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",60,35,"9/3/14 11:58",0,21772
5853,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","sell",5,10,"9/3/14 11:59",10,195
5855,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",30,20,"9/3/14 12:01",0,21772
5857,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",50,25,"9/3/14 12:04",0,14473
5858,"1423 - Will China **officially announce a *peak year for its carbon emissions **before 1 June 2015?","Yes","sell",60,30,"9/3/14 12:04",0,21772
5860,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",25,50,"9/3/14 12:04",0,14473
5862,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","buy",20,50,"9/3/14 12:05",0,14473
5865,"1427 - Will Russia officially annex any *additional Ukrainian territory **before 1 January 2015?","Yes","sell",80,50,"9/3/14 12:05",0,14473
5873,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","9 to 17","buy",50,25,"9/3/14 12:09",0,14473
5874,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","9 to 17","buy",25,50,"9/3/14 12:09",0,14473
5875,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","25 or more","sell",33,50,"9/3/14 12:09",0,14473
5876,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","8 or less","buy",10,25,"9/3/14 12:10",0,14473
5877,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","8 or less","sell",50,25,"9/3/14 12:10",0,14473
5878,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","9 to 17","sell",80,25,"9/3/14 12:10",0,14473
5886,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","buy",25,25,"9/3/14 12:13",0,14473
5887,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","sell",75,25,"9/3/14 12:13",0,14473
5888,"1426 - How many European banks will *fail the European Central Bank's *comprehensive assessment?","25 or more","buy",40,50,"9/3/14 12:13",0,21772
5889,"1425 - Will ambassadors from Bahrain, Saudi Arabia, or the United Arab Emirates officially return to their posts in Qatar **before 1 June 2015?","Yes","sell",50,20,"9/3/14 12:14",20,21772
5890,"1429 - Will **national military force(s) from one or more countries *intervene in Syria **before 1 December 2014?","Yes","buy",55,100,"9/3/14 12:14",0,1256
